"geo_uq_hhid_str","final_status","geo_state","geo_state_id_str","geo_district","geo_district_id_str","geo_ac_id","geo_ac_id_str","geo_ps_id","geo_ps_id_str","lgd_district_id","district_population","total_cases","cases_per_100000","total_deaths","deaths_per_100000","hm_inpatientstotal","tot_hops_per_100000","dist_prop_covid_zone","color_zone","red_zone","orange_zone","district_sample_size","state_sample_size","demo_location","demo_caste","demo_caste_oth","demo_religion","demo_religion_oth","demo_ration_card","demo_ration_card_type","demo_monthly_income","demo_month_income_num","tran_demo_month_inc","demo_fem_hoh_edu","demo_fem_hoh_dropout","asset_car","asset_jeep","asset_motorcycle","asset_scooter","asset_cycle","asset_refrigerator","asset_radio","asset_tv","asset_fan","asset_almirah","asset_stove","asset_pressure_cook","asset_furniture","asset_mobile","asset_index","demo_respondent_gender","roster_age_yrs","demo_marital_status","m_edu","ind_m_edu","f_edu","ind_f_edu","m_working","f_working","m_earning_normal","f_earning_normal","m_earning_current","f_earning_current","inc_normal","tran_inc_normal","inc_current","tran_inc_current","resp_has_son","resp_has_daughter","men_count","women_count","son_count","child_count","newm_milk","newm_pulses","newm_veg","newm_fruits","newm_eggs","newm_fish","newm_meat","newm_index","newf_milk","newf_pulses","newf_veg","newf_fruits","newf_eggs","newf_fish","newf_meat","newf_index","ind_covid_zone","hh_num_inc_reduced","wished_food_self","wished_food_children","ind_meals_reduced","covid_alcohol","ind_covid_alcohol","fem_marital_status","fem_resp_age","fem_resp_edu","ind_fem_resp_edu","fem_resp_children","fem_resp_sons","fem_resp_daughters","fem_resp_has_child","fem_resp_has_son","fem_resp_has_daughter","fem_mom_in_law_in_hh","fem_resp_head_hh","fem_con_children","fem_contraception","fem_dec_usual","rev_fem_dec_change","fem_money_use","ind_resp_more_inv","fem_resource_usual","rev_fem_resource_change","ind_fem_resource_change","fem_depressed","rev_fem_depression_change","ind_fem_depression_change","fem_tired","rev_fem_tired_change","ind_fem_tired_change","fem_worried","rev_fem_worried_change","ind_fem_worried_change","fem_safety","rev_fem_safety_change","ind_fem_safety_change","mental_index_change","fem_refusal","obs_resp1_privacy","obs_fem_honesty","obs_fem_privacy","h4_ave_educ_years","h4_ave_wealth_index","f4_med_milk","f4_med_pulses","f4_med_veg","f4_med_fruits","f4_med_eggs","f4_med_fish","f4_med_meat","f4_ave_tot_children_born","f4_ave_f_occ","f4_ave_f_week","f4_ave_f_daily","m4_med_milk","m4_med_pulses","m4_med_veg","m4_med_fruits","m4_med_eggs","m4_med_fish","m4_med_meat","m4_ave_m_occ","m4_ave_m_week","m4_ave_m_daily","resid5","resid8","resid_diff","work5","work8","work_diff","transit5","transit8","transit_diff"
"8128758982RD3PLW4",1,8,"8",128,"128",758,"758",982,"982","089",1225112,138,11.2642765045166,5,0.408125936985016,11210,915.018371582031,0.630136966705322,"Green Zone",0,0,76,173,2,3,"",1,"",1,3,3,2500,8.51719284057617,1,NA,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1.76206195354462,1,50,1,4,1,1,0,1,NA,416,NA,0,NA,416,6.72383403778076,0,0,1,0,1,2,2,2,1,2,2,3,4,4,4,0,1,3,2,3,4,4,4,0.25,1,0,0,0,0,4,0,1,25,4,1,2,1,1,1,1,1,1,0,0,4,4,1,0,0,4,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,1,1,1,5.01193046569824,2.53556036949158,2,2,2,3,4,4,4,1.87041771411896,0.977195203304291,0.561807334423065,0.0993179902434349,2,2,2,3,4,4,4,0.982919275760651,0.720496892929077,0.0822981372475624,16.5161285400391,8.12903213500977,-8.3870964050293,-5.83870983123779,-3.22580647468567,2.61290335655212,-55.0645179748535,-30.7096767425537,24.3548412322998
"8128758982RD3PLW5",1,8,"8",128,"128",758,"758",982,"982","089",1225112,138,11.2642765045166,5,0.408125936985016,11210,915.018371582031,0.630136966705322,"Green Zone",0,0,76,173,2,3,"",1,"",0,NA,4,3500,8.85366535186768,1,NA,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-0.143698319792747,1,54,1,5,1,4,1,1,NA,4500,NA,580,NA,4500,9.10497951507568,580,7.05617618560791,1,0,1,4,4,5,2,2,2,3,4,4,4,0,3,2,2,3,4,4,4,0.25,1,5,0,0,1,4,0,1,21,1,0,1,0,1,1,0,1,1,0,2,4,4,1,0,0,3,2,0,3,1,1,2,1,1,2,1,1,0,1,1,1,NA,2,1,1,5.01193046569824,2.53556036949158,2,2,2,3,4,4,4,1.87041771411896,0.977195203304291,0.561807334423065,0.0993179902434349,2,2,2,3,4,4,4,0.982919275760651,0.720496892929077,0.0822981372475624,16.5161285400391,8.12903213500977,-8.3870964050293,-5.83870983123779,-3.22580647468567,2.61290335655212,-55.0645179748535,-30.7096767425537,24.3548412322998
"9171443079RD3PLW7",1,9,"9",171,"171",443,"443",79,"079","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,1,2,"",1,"",1,2,2,1500,8.00636768341064,1,NA,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1.10919392108917,2,NA,2,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,4,4,4,0.5,1,0,0,0,0,4,0,3,22,1,0,1,0,1,1,0,1,NA,0,NA,NA,5,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443119RD3PLW3",1,9,"9",171,"171",443,"443",119,"119","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,2,2,"",1,"",1,2,2,1500,8.00636768341064,4,NA,0,0,0,0,1,0,0,0,1,0,0,1,1,1,-0.532067000865936,1,24,1,5,1,4,1,0,NA,9000,NA,0,NA,9000,9.79812717437744,0,0,1,0,1,1,0,2,3,2,1,3,4,4,4,0.25,3,2,1,2,4,4,4,0.25,1,NA,0,0,0,4,0,1,22,4,1,2,2,0,1,1,0,0,0,0,1,2,1,1,0,1,1,1,0,1,1,0,2,0,0,1,1,1,1,1,0.666666686534882,NA,2,2,0,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443190RD3PLW3",1,9,"9",171,"171",443,"443",190,"190","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,2,2,"",1,"",1,3,3,2500,8.51719284057617,1,NA,0,0,0,0,1,0,0,0,1,1,0,0,1,1,-0.495715647935867,2,50,2,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,0.5,0,0,0,0,0,4,0,2,50,1,0,5,2,3,1,1,1,NA,1,NA,NA,1,1,1,0,1,2,0,0,2,0,0,2,0,0,2,0,1,2,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443218RD3PLW3",1,9,"9",171,"171",443,"443",218,"218","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,1,4,"",1,"",0,NA,14,50000,11.5129251480103,5,NA,0,0,1,0,1,1,0,1,1,1,1,1,1,1,3.4335253238678,2,28,1,6,1,5,1,0,NA,5000,NA,0,NA,5000,9.21034049987793,0,0,1,0,1,1,0,1,3,3,1,3,4,4,4,0.5,2,1,1,3,4,4,4,0,1,1,0,0,0,NA,NA,1,25,5,1,1,1,0,1,1,0,0,1,NA,6,2,1,0,0,4,2,0,0,2,0,0,2,0,0,2,0,1,2,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443358RD3PLW2",1,9,"9",171,"171",443,"443",358,"358","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,1,2,"",1,"",1,1,4,3500,8.85366535186768,5,NA,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2.1294538974762,2,38,2,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,3,3,0,0,NA,2,2,0,4,0,2,38,8,1,3,2,1,1,1,1,NA,1,NA,NA,1,1,1,0,1,1,1,3,3,0,0,3,0,0,2,0,3,3,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443420RD3PLW4",1,9,"9",171,"171",443,"443",420,"420","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,2,4,"",1,"",1,3,2,1500,8.00636768341064,4,NA,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0.941743612289429,1,38,1,3,0,1,0,0,NA,6000,NA,0,NA,6000,9.39266204833984,0,0,1,1,1,2,2,2,1,2,2,3,3,3,3,0,1,1,1,3,3,3,3,0,0,1,0,0,0,3,0,1,30,1,0,1,1,0,1,1,0,0,0,0,1,5,1,1,0,1,2,0,0,3,0,1,3,0,0,3,0,1,3,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443502RD3PLW2",1,9,"9",171,"171",443,"443",502,"502","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.473684221506119,"Green Zone",0,0,58,339,1,4,"",1,"",1,2,7,6500,9.47270488739014,5,NA,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.42065566778183,2,35,1,4,1,8,1,0,NA,NA,NA,0,NA,NA,NA,0,0,0,1,1,2,0,4,4,3,3,3,4,4,4,0.75,3,2,3,3,4,4,4,0.25,NA,1,NA,NA,0,4,0,1,35,8,1,4,0,4,1,0,1,1,1,NA,6,1,1,0,0,4,2,0,1,3,0,1,3,0,1,3,0,0,3,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443649RD3PLW2",1,9,"9",171,"171",443,"443",649,"649","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,2,1,"",1,"",1,3,3,2500,8.51719284057617,4,NA,0,0,1,0,0,1,0,1,1,1,1,1,1,1,3.56462430953979,2,32,1,8,1,5,1,1,NA,10000,NA,3000,NA,10000,9.90348720550537,3000,8.69951438903809,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,4,4,4,0,1,0,0,0,0,NA,NA,1,28,5,1,1,1,0,1,1,0,0,1,NA,NA,1,1,1,0,5,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443715RD3PLW1",1,9,"9",171,"171",443,"443",715,"715","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,2,4,"",1,"",1,2,2,1500,8.00636768341064,4,NA,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.289556741714478,2,60,2,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,4,4,0.5,0,3,0,3,1,NA,NA,2,60,4,1,4,4,0,1,1,0,NA,1,NA,NA,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443776RD3PLW2",1,9,"9",171,"171",443,"443",776,"776","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,2,4,"",1,"",1,99,3,2500,8.51719284057617,5,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1.19327509403229,1,25,1,5,1,8,1,1,NA,5000,NA,2500,NA,5000,9.21034049987793,2500,8.51719284057617,1,1,5,4,0,2,1,2,3,3,3,3,3,0.25,2,2,3,3,4,4,4,0,1,1,0,1,0,2,0,2,22,8,1,2,1,1,1,1,1,1,0,3,5,4,1,0,0,3,2,0,0,2,0,1,2,0,0,2,0,0,2,0,0,NA,2,2,1,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171443920RD3PLW3",1,9,"9",171,"171",443,"443",920,"920","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,2,4,"",1,"",1,99,4,3500,8.85366535186768,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.72334098815918,1,45,1,5,1,1,0,0,NA,150000,NA,0,NA,150000,12.6115379333496,0,0,1,0,1,2,2,NA,1,2,2,3,4,4,4,0,1,3,3,3,4,4,4,0.25,1,1,2,NA,0,4,0,1,21,4,1,0,0,0,0,0,0,0,0,NA,1,4,1,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675312RD3PLW1",1,9,"9",171,"171",675,"675",312,"312","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,2,4,"",1,"",0,NA,3,2500,8.51719284057617,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.59224200248718,2,30,1,1,0,1,0,1,NA,2000,NA,500,NA,2000,8.29404926300049,500,6.90775632858276,1,1,0,1,0,1,2,2,2,1,2,4,4,0,4,3,2,1,4,4,4,0.5,0,NA,0,0,0,4,0,2,30,1,0,4,1,3,1,1,1,NA,1,NA,NA,1,1,0,0,1,2,0,1,1,1,0,2,0,0,2,0,1,2,0,0.333333343267441,NA,1,1,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675590RD3PLW1",1,9,"9",171,"171",675,"675",590,"590","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,2,2,"",1,"",1,2,1,500,6.90775632858276,4,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.20351338386536,1,41,1,3,0,5,1,1,NA,4000,NA,200,NA,4000,8.98719692230225,200,5.99147081375122,1,1,1,2,0,4,3,3,2,3,2,3,3,0.5,3,3,3,2,2,3,3,0.5,0,1,4,4,1,2,0,1,28,4,1,5,1,4,1,1,1,0,0,0,5,2,2,0,0,1,2,0,0,3,0,0,3,0,0,3,0,0,3,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675650RD3PLW1",1,9,"9",171,"171",675,"675",650,"650","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,1,2,"",1,"",1,2,2,1500,8.00636768341064,1,NA,0,0,0,0,1,0,0,0,1,0,1,0,1,1,-0.632865726947784,2,35,1,8,1,5,1,1,NA,12000,NA,12000,NA,12000,10.0858087539673,12000,10.0858087539673,1,1,1,1,0,3,NA,NA,4,NA,NA,NA,NA,1,1,3,1,3,4,4,4,0.25,0,0,0,0,0,NA,NA,1,32,5,1,3,1,2,1,1,1,0,1,NA,1,1,1,0,0,4,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675740RD3PLW2",1,9,"9",171,"171",675,"675",740,"740","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,2,1,"",1,"",0,NA,2,1500,8.00636768341064,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.59224200248718,2,75,1,3,0,1,0,0,NA,2000,NA,0,NA,2000,8.29404926300049,0,0,1,0,1,2,1,1,1,3,3,3,4,4,4,0.5,1,3,3,3,4,4,4,0.25,1,1,1,1,0,4,0,1,23,1,0,1,1,0,1,1,0,0,0,NA,2,4,1,0,0,5,2,0,2,1,1,0,1,1,1,1,1,1,2,0,1,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675879RD3PLW2",1,9,"9",171,"171",675,"675",879,"879","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,2,3,"",1,"",0,NA,2,1500,8.00636768341064,1,NA,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.28505265712738,2,28,1,6,1,8,1,1,NA,10000,NA,5000,NA,10000,9.90348720550537,5000,9.21034049987793,1,1,3,3,0,5,3,2,1,2,3,3,3,0.25,3,2,1,2,4,4,4,0.25,0,0,0,0,0,4,0,1,24,8,1,1,1,0,1,1,0,1,1,NA,6,2,1,1,0,1,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675898RD3PLW1",1,9,"9",171,"171",675,"675",898,"898","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,2,2,"",1,"",1,99,3,2500,8.51719284057617,1,NA,0,0,0,0,1,0,0,0,1,0,1,1,0,1,-0.492745608091354,1,38,1,6,1,1,0,1,NA,4000,NA,1500,NA,4000,8.98719692230225,1500,8.00636768341064,1,1,1,1,0,2,1,2,1,3,4,4,4,0,1,2,1,3,4,3,3,0,1,0,0,0,0,4,0,1,35,4,1,2,1,1,1,1,1,0,0,0,5,1,1,0,0,3,2,0,1,1,1,0,2,0,0,2,0,0,2,0,0.333333343267441,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675957RD3PLW3",1,9,"9",171,"171",675,"675",957,"957","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.46428570151329,"Green Zone",0,0,58,339,2,1,"",2,"",0,NA,3,2500,8.51719284057617,4,8,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1.43794560432434,2,NA,2,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,3,4,0,1,NA,NA,NA,0,4,0,1,28,1,0,4,1,3,1,1,1,0,0,NA,2,4,1,0,0,5,2,0,3,2,0,0,2,0,3,2,0,3,2,0,0,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9171675958RD3PLW2",1,9,"9",171,"171",675,"675",958,"958","136",991730,237,23.897632598877,2,0.201667785644531,3583,361.287841796875,0.482142865657806,"Green Zone",0,0,58,339,2,2,"",1,"",1,2,4,3500,8.85366535186768,4,NA,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1.9519989490509,1,55,1,1,0,1,0,1,NA,3000,NA,0,NA,3000,8.69951438903809,0,0,1,0,1,3,4,2,1,1,2,3,3,3,4,0,1,2,3,3,4,4,4,0,0,0,0,0,0,4,0,1,30,1,0,5,2,3,1,1,1,1,0,NA,5,2,1,0,0,1,2,0,1,1,1,1,3,0,1,2,0,1,2,0,0.333333343267441,NA,2,2,2,5.20110511779785,1.6677668094635,2,2,3,3,4,4,4,2.43893480300903,0.937557399272919,0.469237834215164,0.135445356369019,2,2,2,3,3,3,3,0.932885885238647,0.536912739276886,0.296979874372482,13.4516124725342,5.4193549156189,-8.03225708007812,-10.0322580337524,-0.310344815254211,9.72191333770752,-49.7419357299805,-41.8064498901367,7.93548583984375
"9180110107RD3PLW1",1,9,"9",180,"180",110,"110",107,"107","125",3487731,510,14.6226873397827,6,0.172031611204147,7749,222.178833007812,0.600000023841858,"Orange Zone",0,1,59,339,2,3,"",1,"",1,2,5,4500,9.10497951507568,4,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2.72334098815918,1,35,1,4,1,4,1,0,NA,0,NA,0,NA,0,0,0,0,1,1,1,1,0,3,3,1,3,2,4,4,4,0.5,3,1,3,2,4,4,4,0.5,1,0,0,0,0,4,0,1,30,3,0,3,2,1,1,1,1,0,0,0,NA,6,1,0,0,3,2,0,0,2,0,0,2,0,3,1,1,0,2,0,0.333333343267441,NA,2,2,2,3.75717449188232,1.60175049304962,2,1,1,3,3,3,3,2.54946136474609,0.947110652923584,0.689275205135345,0.362634658813477,2,1,1,3,3,3,3,0.977941155433655,0.676470577716827,0.446691185235977,10.709677696228,4.03225803375244,-6.67741966247559,-19.6129035949707,-9.90322589874268,9.70967769622803,-47.322582244873,-30.2258071899414,17.0967750549316
"9180110111RD3PLW1",1,9,"9",180,"180",110,"110",111,"111","125",3487731,510,14.6226873397827,6,0.172031611204147,7749,222.178833007812,0.618181824684143,"Orange Zone",0,1,59,339,2,4,"",1,"",0,NA,8,7500,9.61580562591553,1,NA,0,0,0,0,1,0,0,0,1,0,1,0,1,1,-0.632865726947784,2,40,1,4,1,1,0,0,NA,20000,NA,0,NA,20000,10.5966348648071,0,0,1,1,1,3,2,1,3,2,3,3,3,3,3,0.75,3,2,3,3,3,3,3,0.75,0,2,0,7,1,4,0,1,35,1,0,6,2,4,1,1,1,0,1,NA,NA,1,1,0,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,3.75717449188232,1.60175049304962,2,1,1,3,3,3,3,2.54946136474609,0.947110652923584,0.689275205135345,0.362634658813477,2,1,1,3,3,3,3,0.977941155433655,0.676470577716827,0.446691185235977,10.709677696228,4.03225803375244,-6.67741966247559,-19.6129035949707,-9.90322589874268,9.70967769622803,-47.322582244873,-30.2258071899414,17.0967750549316
